annual_rainfall,seasonal_rainfall,cloud_visibility,humidity,temperature,river_level,flood_occurred
1290.63,588.56,7.22,46.02,32.63,2.04,0
2404.83,1867.16,2.96,82.68,22.16,6.87,1
1246.76,446.04,5.65,57.32,38.39,3.53,0
1425.77,700.94,8.92,44.65,28.45,2.04,0
2214.49,1549.83,2.13,76.16,28.21,11.08,1
2274.68,1690.52,1.02,97.39,33.62,5.16,1
2237.09,1491.58,0.2,84.8,23.72,4.55,1
1304.41,563.38,13.46,77.52,28.83,3.52,0
2317.65,1673.75,,79.57,19.8,7.5,1
1546.17,627.4,8.59,80.17,30.85,4.05,0
,513.19,5.2,70.02,45.0,4.62,0
639.33,268.59,5.06,36.26,25.78,1.63,0
1100.91,478.43,5.09,47.48,34.69,5.01,0
1200.25,283.24,4.69,,26.05,3.8,0
937.2,285.89,9.92,73.47,30.11,4.84,0
3039.06,2444.6,0.85,82.46,24.66,6.17,1
2155.1,1638.15,,88.52,27.01,9.04,1
2277.87,727.89,8.67,44.18,30.63,3.8,0
1863.0,1266.82,2.89,93.99,24.25,8.35,1
2408.41,1887.96,2.74,84.63,24.1,10.11,1
2361.39,1383.36,3.89,94.49,18.32,4.22,1
1210.89,356.48,8.2,56.38,33.84,4.64,0
2233.99,1474.38,1.46,100.0,27.88,9.41,1
1478.18,953.02,0.2,78.51,28.57,6.2,1
2604.56,1796.91,2.61,82.56,33.47,7.65,1
578.09,230.07,11.75,50.04,30.43,3.18,0
2009.04,1128.8,0.91,77.1,27.87,7.73,1
960.19,301.27,7.9,78.97,23.76,2.12,0
2898.78,2211.17,1.03,94.72,22.69,10.7,1
1568.45,466.08,6.08,59.86,40.96,3.39,0
1243.69,603.03,7.69,42.88,36.92,3.13,0
1367.06,567.71,10.03,28.77,27.9,2.4,0
2390.25,1693.36,3.86,92.24,24.54,5.75,1
942.19,251.63,7.88,46.38,31.76,2.12,0
1067.12,327.23,9.62,54.59,31.89,0.5,0
1559.23,386.5,9.3,55.0,26.58,2.83,0
1207.54,544.17,8.95,68.08,32.56,2.21,0
1238.63,368.19,8.58,49.99,33.04,2.44,0
,509.58,4.08,84.06,39.65,4.68,0
1159.72,504.71,9.97,79.02,31.84,5.86,0
803.85,381.92,5.67,66.05,30.81,2.22,0
3328.37,2705.22,2.78,81.55,23.47,7.44,1
1246.36,334.36,10.18,56.02,28.14,2.41,0
1179.05,522.64,3.19,64.6,34.78,1.39,0
2093.37,1700.14,1.86,87.67,31.4,11.44,1
1522.8,629.36,6.13,57.14,39.61,2.86,0
1919.76,1285.8,1.64,85.88,24.79,10.67,1
1414.2,386.51,8.48,,26.56,2.4,0
1118.07,548.31,7.54,59.98,35.86,4.21,0
2379.21,1449.67,2.46,82.7,30.2,11.75,1
842.49,355.23,6.1,66.86,31.43,3.97,0
2297.47,1459.41,0.2,87.99,29.61,8.85,1
1620.79,769.19,10.27,52.8,32.28,4.07,0
1847.46,1169.75,2.58,81.99,24.96,6.88,1
954.41,450.92,6.78,60.12,28.0,2.37,0
1870.7,1066.86,0.65,89.31,25.88,7.0,1
666.84,236.36,9.94,68.06,33.51,3.89,0
1218.14,306.61,8.0,67.93,29.07,3.88,0
1437.23,647.39,6.5,52.14,19.74,3.01,0
1550.23,429.64,4.54,45.36,26.85,5.2,0
2694.55,2051.4,3.16,73.69,26.74,8.68,1
2128.06,1520.18,4.23,88.02,28.13,10.74,1
1816.46,1054.4,4.15,91.07,27.1,8.49,1
912.87,426.91,8.32,33.84,31.59,4.61,0
1052.29,465.49,6.0,56.43,30.83,3.23,0
,1852.9,3.01,85.77,21.06,5.3,1
1343.42,482.32,,69.42,29.31,0.64,0
3073.94,2433.36,0.91,90.77,26.34,8.52,1
2019.88,1523.2,4.34,86.58,23.31,5.76,1
,1556.21,3.16,88.31,24.42,4.4,1
2775.07,2102.72,2.42,72.93,30.52,9.14,1
2299.06,1761.62,2.41,88.48,23.95,9.36,1
1107.62,287.96,8.9,55.34,37.42,3.28,0
1197.25,361.74,5.48,36.07,39.76,4.42,0
1308.66,425.67,11.73,71.89,39.0,3.28,0
968.76,344.75,5.87,41.73,29.09,7.5,0
802.84,331.29,6.97,74.47,25.93,3.79,0
1413.25,466.48,9.61,45.12,26.68,1.48,0
890.97,357.55,7.18,46.58,27.39,3.24,0
754.7,343.73,6.25,63.15,23.1,1.76,0
2218.84,1661.7,,80.12,26.43,9.43,1
989.89,457.09,10.93,60.96,22.36,3.22,0
1903.42,1473.15,2.53,93.29,31.48,9.56,1
966.35,302.32,7.94,56.84,22.86,3.54,0
2585.02,1824.53,2.5,78.85,22.74,10.82,1
1175.67,288.18,3.23,83.34,36.39,1.51,0
606.38,170.08,7.9,63.74,36.67,2.53,0
1043.86,388.88,8.73,69.99,35.39,5.17,0
1131.93,299.33,6.53,49.17,34.75,3.92,0
2466.6,1584.06,0.2,72.81,26.34,10.85,1
2518.26,2044.67,0.6,80.03,27.93,7.43,1
,1376.82,2.4,85.82,23.55,6.19,1
,294.87,6.51,69.33,26.56,3.51,0
1943.96,1187.23,2.14,88.26,27.82,4.0,1
1056.64,473.87,9.91,66.4,35.34,4.42,0
824.18,203.85,7.96,48.23,32.0,5.41,0
807.94,275.49,3.41,46.83,28.86,2.78,0
2257.07,1192.1,3.14,77.47,29.02,13.65,1
2181.79,1304.71,4.12,81.45,29.64,4.0,1
1654.58,566.82,10.84,45.25,31.38,2.9,0
1120.57,316.39,4.81,67.64,29.71,0.5,0
1241.42,523.52,7.92,55.55,29.14,4.87,0
905.0,412.9,13.3,43.92,35.9,3.41,0
2238.59,1165.36,0.2,74.99,25.02,4.33,1
1401.89,482.14,7.62,45.3,18.65,2.55,0
710.95,272.28,9.74,70.69,28.39,2.41,0
2677.08,1368.94,1.48,92.78,24.25,13.96,1
954.73,220.77,7.62,78.6,34.54,4.0,0
1992.3,1223.9,1.7,92.11,30.46,7.7,1
1055.67,365.59,9.19,47.69,30.7,5.7,0
2436.95,1717.38,3.03,82.11,26.24,8.85,1
2358.47,1363.98,3.21,83.75,23.23,7.24,1
927.92,259.24,7.55,59.76,28.99,4.53,0
645.44,250.76,3.24,50.9,29.89,3.54,0
1049.56,261.66,12.92,71.55,30.61,4.31,0
774.25,288.29,,,30.54,3.91,0
1718.22,810.01,,,24.32,3.91,0
853.33,210.29,,80.68,32.57,1.23,0
1409.17,385.48,6.15,48.28,32.25,3.84,0
2779.19,2185.41,2.5,79.08,33.84,8.61,1
1674.21,628.03,2.5,51.4,30.78,4.92,0
2505.46,1622.1,3.47,76.7,27.25,5.74,1
2423.89,1875.02,5.22,88.89,33.39,10.15,1
1208.49,399.61,8.27,49.72,19.1,5.08,0
2702.79,1394.75,4.76,86.07,23.0,8.74,1
2185.75,1599.96,5.31,87.83,32.3,5.64,1
1651.46,425.01,10.98,45.25,24.32,5.37,0
2479.57,1344.71,3.79,84.45,25.24,10.04,1
1063.89,444.85,11.14,53.96,26.82,4.22,0
2046.13,1333.37,2.92,80.22,34.44,7.1,1
2155.99,1463.94,1.82,84.53,33.27,9.06,1
2542.72,1639.42,2.61,99.1,22.91,5.22,1
2372.39,1861.88,1.11,90.41,22.79,7.54,1
1381.27,685.29,3.23,50.65,30.33,4.68,0
2346.07,1480.26,3.36,89.03,20.54,10.39,1
818.03,192.94,9.52,68.29,27.57,2.94,0
1628.76,1107.12,0.5,81.46,34.83,11.0,1
1207.34,522.59,8.08,27.39,35.35,1.71,0
1254.17,458.09,6.22,69.51,32.32,5.39,0
888.7,319.0,5.91,46.34,31.73,4.06,0
,239.31,8.27,53.5,24.35,1.89,0
2163.8,1457.79,4.16,91.25,28.07,12.23,1
2065.72,1306.28,3.02,91.82,31.5,6.36,1
1265.02,623.8,8.99,65.23,32.62,0.5,0
2248.05,1317.26,1.14,73.38,26.26,7.32,1
2082.28,1650.88,0.74,71.84,21.7,12.15,1
1589.72,649.68,6.15,40.74,37.47,2.29,0
1307.04,375.49,8.34,63.37,27.5,3.67,0
916.54,441.01,9.2,71.81,27.72,2.78,0
2480.2,1940.55,1.53,86.47,28.81,11.32,1
694.49,325.11,5.42,69.84,33.6,2.38,0
1385.94,409.54,5.75,68.16,20.18,3.21,0
460.83,205.02,11.57,66.07,28.39,4.06,0
983.55,374.91,2.5,65.63,24.96,1.97,0
1308.92,613.2,9.02,58.76,30.99,1.62,0
2266.14,1647.17,1.86,91.88,20.26,9.21,1
1303.36,509.49,6.92,59.6,26.98,5.19,0
1456.84,631.41,11.07,54.52,32.55,3.09,0
2452.49,1454.97,,82.18,24.78,8.35,1
454.46,170.04,8.79,39.55,31.23,3.2,0
2378.69,1601.32,0.2,72.22,28.19,8.93,1
1242.08,463.31,6.37,73.72,26.68,6.21,0
1155.0,352.98,5.52,77.76,29.41,4.84,0
1042.69,511.37,7.22,,31.76,3.63,0
704.23,210.1,4.46,48.99,26.85,4.93,0
1121.61,393.54,7.86,58.69,30.22,0.5,0
2911.07,1773.36,3.7,75.01,21.58,10.93,1
566.38,136.78,9.71,49.43,25.17,4.88,0
1491.64,711.27,8.9,,24.48,4.72,0
1198.63,378.52,9.66,63.1,22.83,0.74,0
2303.74,1548.16,4.29,84.24,31.18,11.28,1
1256.75,576.49,5.9,42.68,31.0,4.57,0
2273.05,1468.28,4.15,88.21,32.27,8.84,1
1456.52,421.9,10.32,43.61,34.6,4.01,0
2529.12,1401.45,1.1,77.94,27.64,8.61,1
2306.57,1193.58,5.33,86.44,34.94,8.65,1
,457.08,5.99,42.74,26.55,5.95,0
1153.87,270.38,8.29,81.16,35.75,0.57,0
2287.53,1540.63,1.52,79.08,31.58,11.59,1
2894.46,2305.72,2.26,93.06,24.01,6.75,1
245.44,77.0,9.27,58.3,26.96,2.19,0
2242.97,1159.06,3.24,80.03,23.46,7.14,1
1010.3,287.72,6.42,76.19,26.43,3.95,0
1093.14,503.21,8.81,56.92,31.66,5.11,0
1471.68,544.15,8.2,73.82,30.84,3.72,0
1213.16,323.9,11.67,62.37,23.48,4.35,0
2520.06,1537.5,6.02,100.0,27.68,7.2,1
2269.66,1570.34,3.82,81.0,25.06,6.69,1
2721.39,1833.47,2.87,89.86,32.03,10.41,1
2889.46,2273.64,1.35,92.31,23.66,12.48,1
2288.01,1195.66,2.25,89.05,24.89,11.91,1
2782.38,1756.92,5.24,96.09,25.84,5.18,1
1506.16,591.6,9.29,41.16,34.09,3.77,0
1526.15,693.18,7.34,46.3,30.26,3.48,0
984.41,280.88,11.4,60.4,15.17,2.52,0
1263.89,519.91,9.8,58.64,28.91,1.97,0
702.19,217.16,7.65,59.86,25.04,2.57,0
1264.18,373.49,7.11,32.66,28.79,2.86,0
1375.77,473.98,4.49,53.17,25.86,2.09,0
2248.42,1209.18,1.49,87.92,24.45,8.29,1
1042.85,519.84,12.78,43.31,28.6,4.86,0
1929.17,1397.02,2.5,83.99,28.02,6.7,1
1743.85,1024.22,0.5,77.44,24.74,7.17,1
2427.65,1295.61,2.11,92.06,31.07,6.2,1
2167.18,1207.29,4.03,77.92,24.64,11.91,1
2241.91,1343.98,3.96,94.84,28.33,9.67,1
1059.71,474.32,7.97,74.57,35.22,4.07,0
773.11,379.8,7.22,57.27,25.95,2.36,0
2136.34,1248.12,2.62,83.72,29.07,12.77,1
1041.85,398.63,8.99,56.09,32.8,2.33,0
1201.55,457.41,9.23,45.16,40.09,3.15,0
2549.48,1349.6,1.02,85.83,18.08,11.09,1
957.53,284.3,3.68,63.64,29.9,2.51,0
1702.6,1181.17,0.2,81.71,20.67,8.54,1
1669.96,584.35,5.66,43.49,32.28,1.4,0
761.97,361.14,8.59,52.92,29.09,3.47,0
1034.7,247.74,4.7,53.55,19.69,2.68,0
1067.89,341.0,8.08,62.95,27.27,1.26,0
538.76,149.04,8.26,58.29,28.0,3.09,0
859.32,305.51,8.62,76.22,30.57,3.24,0
1215.22,524.67,10.94,63.2,30.36,3.87,0
1060.62,477.01,8.11,49.82,27.84,3.68,0
1902.28,1396.89,3.5,82.07,23.25,10.7,1
1151.41,384.77,8.02,27.26,32.86,4.12,0
1053.23,247.79,8.29,45.2,35.11,3.73,0
997.04,412.47,11.59,63.02,21.82,1.21,0
1228.16,502.4,6.98,56.54,22.48,5.67,0
2057.93,634.62,3.12,35.12,25.61,4.67,0
2768.39,1631.05,5.14,85.67,24.74,9.01,1
1860.35,1323.56,0.81,89.11,26.53,7.11,1
2575.14,2111.29,4.72,93.63,32.22,4.0,1
1077.67,519.08,7.96,61.24,31.84,0.96,0
797.57,216.66,6.01,60.3,40.89,1.46,0
2203.33,1112.01,1.05,92.12,31.34,10.4,1
2122.31,1468.07,3.08,99.2,24.16,8.09,1
3024.91,2325.78,0.85,94.71,20.75,10.34,1
1758.45,1001.15,0.98,77.61,34.7,7.7,1
2198.01,1343.47,2.63,82.72,29.31,4.65,1
603.53,291.41,9.46,76.0,35.29,4.3,0
1291.52,343.65,,59.21,19.88,3.72,0
,356.96,12.29,71.29,40.89,0.78,0
2931.56,1965.51,3.37,72.32,18.72,9.99,1
1453.79,445.12,9.14,73.39,20.82,3.14,0
2089.84,1091.54,1.17,85.32,21.16,7.34,1
1262.44,516.83,10.62,61.37,29.43,4.23,0
1619.75,561.74,11.59,48.11,30.68,3.78,0
1212.71,341.92,8.4,56.48,32.06,4.76,0
1063.19,487.11,4.23,40.56,35.98,1.43,0
2271.66,1461.3,4.35,83.41,34.71,7.99,1
,280.15,10.07,48.53,31.21,4.5,0
1239.93,472.93,6.93,41.58,19.91,2.25,0
1127.53,406.68,5.87,54.93,27.28,4.66,0
1217.54,344.83,10.72,61.09,28.94,3.98,0
2391.49,1626.53,4.42,85.73,24.39,5.63,1
1253.93,563.65,11.55,55.2,27.12,4.03,0
1123.59,275.43,7.05,62.96,22.31,1.19,0
1295.34,586.09,11.36,82.06,21.05,4.11,0
1348.92,316.11,7.49,78.52,20.1,0.92,0
1362.81,659.95,7.53,54.09,38.43,1.75,0
2366.98,1189.0,0.79,79.88,28.25,4.85,1
1556.91,765.26,7.24,62.98,38.59,2.76,0
1268.28,383.72,8.97,65.68,28.4,2.74,0
1832.28,994.26,3.43,82.71,30.06,9.07,1
2311.35,1295.82,2.64,83.19,26.04,10.96,1
1013.77,385.17,7.53,57.38,32.29,3.31,0
2254.82,1254.42,0.73,89.06,25.78,10.59,1
1088.21,533.75,8.2,47.09,37.53,4.23,0
2615.4,1410.02,0.37,82.11,23.15,6.33,1
2178.59,1599.21,2.91,98.57,32.08,4.0,1
949.38,301.59,6.54,44.18,33.22,3.42,0
1090.68,433.5,12.04,60.12,34.97,2.49,0
1350.71,607.46,5.77,52.49,28.79,1.3,0
2846.93,1723.59,3.08,78.07,27.53,9.77,1
1303.88,385.66,8.96,59.77,36.48,3.28,0
844.58,306.3,7.86,61.15,39.86,3.14,0
2026.91,1525.84,2.8,83.12,21.6,11.63,1
1218.4,372.07,,47.41,26.64,5.06,0
1567.21,847.66,4.23,84.93,28.88,4.0,1
1548.81,342.55,2.62,75.27,25.94,2.82,0
1158.75,335.02,8.18,73.81,33.31,3.65,0
631.04,147.96,8.06,50.96,33.95,3.28,0
2288.79,1427.62,2.55,78.41,24.89,8.64,1
2152.91,1597.13,0.24,96.85,35.39,9.75,1
2185.16,1342.43,4.68,82.98,29.2,7.2,1
2328.73,1373.43,3.68,77.74,26.51,11.74,1
1163.31,285.71,12.27,84.71,24.78,3.6,0
1115.58,270.6,10.49,58.68,28.46,2.98,0
918.32,301.79,4.08,39.02,35.97,4.0,0
639.77,255.0,9.13,53.54,22.84,4.78,0
,1355.71,2.4,,25.66,5.52,1
1641.3,762.01,8.91,85.0,26.59,1.32,0
2821.55,1785.19,2.86,80.08,34.57,9.54,1
1020.97,362.54,10.36,71.98,26.12,3.19,0
2395.48,1814.68,2.88,86.74,22.11,8.85,1
2489.55,1508.43,4.46,66.64,25.56,5.56,1
2574.53,2035.33,5.52,74.0,24.29,8.58,1
659.74,188.43,8.25,58.97,32.69,1.98,0
869.8,389.23,8.25,38.73,30.67,2.12,0
1453.83,330.3,6.7,60.12,32.07,2.19,0
2502.85,1833.83,1.79,77.74,22.29,9.93,1
2413.58,1264.76,5.03,85.53,21.38,4.14,1
2054.63,1089.63,2.71,81.46,30.01,9.47,1
2483.11,1332.03,2.67,81.11,19.93,13.72,1
2605.61,2044.37,0.52,87.3,22.8,10.7,1
2077.04,1359.32,4.61,73.06,23.91,10.32,1
2025.78,1136.07,2.94,83.2,23.48,6.6,1
1192.34,559.67,7.76,75.88,25.98,0.5,0
1011.02,364.75,9.04,40.59,18.87,0.5,0
1802.42,1347.37,3.46,94.64,22.22,6.54,1
2779.02,1939.6,0.72,90.16,24.12,13.41,1
831.4,265.96,8.78,44.41,36.61,2.52,0
2243.12,1344.9,0.95,86.23,26.29,6.36,1
2234.34,1636.2,2.58,84.96,31.6,12.2,1
1242.09,460.4,3.16,53.63,32.32,4.77,0
2601.58,2113.07,0.2,86.43,27.19,8.31,1
2074.86,1086.58,,79.95,27.4,8.75,1
2097.28,1412.88,1.61,86.26,28.07,14.06,1
2564.81,2050.56,3.39,92.37,26.19,7.76,1
1041.1,245.29,6.45,60.99,27.35,4.29,0
1035.52,318.91,11.22,59.9,34.32,1.26,0
1140.96,505.95,9.23,51.56,25.88,4.48,0
2539.95,1760.89,2.0,84.22,21.42,5.08,1
2394.3,1805.45,2.26,82.86,30.58,7.78,1
1654.1,1106.78,2.71,86.05,16.86,8.55,1
1519.81,721.36,11.48,72.44,33.75,1.32,0
2579.04,1985.76,0.26,84.2,26.31,12.29,1
694.2,225.09,4.42,48.79,33.71,3.2,0
2165.11,1235.82,2.76,94.85,29.45,5.86,1
2624.03,1338.07,4.91,85.45,22.12,10.02,1
673.46,312.13,7.92,20.0,36.49,1.56,0
1221.22,374.15,8.31,50.64,30.61,2.97,0
930.11,235.98,10.55,45.38,30.9,3.06,0
860.51,216.44,10.42,40.94,27.24,3.45,0
1692.93,704.42,5.76,64.01,33.5,1.85,0
2388.28,1672.1,3.49,86.86,30.56,11.14,1
1039.11,392.98,10.44,71.34,31.74,3.01,0
1218.74,385.03,6.3,46.39,29.23,4.78,0
2475.7,1998.18,4.73,83.17,32.06,8.06,1
1214.35,565.61,12.58,63.13,26.39,4.22,0
510.09,238.53,9.72,50.19,34.88,1.7,0
2014.39,1622.21,0.69,89.58,22.3,10.03,1
1162.51,275.36,2.81,29.9,34.62,4.14,0
2630.23,2057.89,4.74,81.79,32.99,10.26,1
873.72,417.09,5.73,57.41,30.62,3.54,0
2914.36,2151.78,3.79,80.38,28.95,10.85,1
2107.9,1178.84,3.94,79.22,28.75,7.39,1
2751.97,1455.76,3.53,98.03,36.3,6.7,1
1448.25,648.85,2.5,47.21,37.69,3.96,0
899.67,330.83,7.97,72.79,29.1,3.41,0
987.44,430.06,10.46,52.65,27.82,3.3,0
2329.71,1188.53,1.87,91.56,26.79,8.47,1
2769.98,1909.91,0.2,86.64,26.46,8.04,1
2782.43,1837.14,0.25,96.66,32.19,7.63,1
2442.6,1484.63,5.03,81.8,21.84,7.3,1
2432.17,1708.84,4.44,95.56,25.76,15.0,1
1092.33,367.97,7.73,73.58,29.74,4.36,0
932.77,428.36,7.03,,28.26,3.08,0
2501.67,1766.96,1.79,90.64,28.13,8.84,1
2588.71,1626.8,2.74,89.28,23.3,10.51,1
1222.48,458.96,5.14,41.58,36.73,3.08,0
1431.66,554.45,9.76,38.6,24.69,3.76,0
,1841.15,2.92,77.94,26.75,10.78,1
913.19,288.17,10.82,56.21,38.39,1.37,0
1356.19,604.04,,61.08,27.88,6.06,0
2774.21,1959.5,3.46,89.0,24.72,10.0,1
1087.95,241.48,6.89,50.53,32.53,5.17,0
2617.33,1624.22,1.62,69.96,20.81,10.88,1
1689.42,567.9,6.51,69.49,24.41,4.96,0
1127.85,334.72,11.72,38.4,30.14,2.59,0
2448.59,1979.21,2.2,76.01,25.37,7.42,1
1007.24,456.7,5.02,70.27,33.05,2.03,0
2376.95,1621.67,1.7,75.83,27.45,11.45,1
2359.34,1361.47,2.74,88.26,27.34,7.39,1
2763.32,1855.96,2.81,89.34,23.78,7.39,1
1032.54,241.26,2.84,41.4,25.81,2.95,0
1289.72,558.19,10.72,55.49,29.79,2.5,0
1413.53,673.18,7.09,63.31,25.42,1.3,0
2305.19,1759.85,,74.39,27.72,11.47,1
2562.35,1365.46,2.39,78.63,26.13,8.42,1
1327.69,625.07,8.04,63.6,26.4,1.69,0
1948.8,1576.05,1.13,83.04,24.2,6.22,1
1532.04,378.82,8.28,65.89,29.64,4.22,0
1065.31,282.46,4.17,84.68,26.15,3.69,0
1514.44,647.18,6.61,49.41,29.82,1.69,0
1122.23,487.75,6.38,73.44,22.54,2.73,0
1316.71,355.73,14.1,,40.79,4.52,0
1292.82,557.57,6.77,39.21,34.75,2.6,0
1001.17,274.88,6.43,76.92,28.43,3.82,0
1119.34,417.51,3.61,57.76,35.86,3.62,0
1903.45,1091.69,0.24,74.11,31.8,9.19,1
896.85,201.39,6.14,39.8,23.84,2.2,0
1794.4,732.59,,54.54,32.78,1.92,0
2427.25,1853.72,2.15,93.77,23.22,5.56,1
792.68,197.22,10.38,70.49,26.86,4.68,0
2113.5,1326.37,2.49,95.01,34.65,10.83,1
815.33,370.42,5.94,57.09,32.86,4.55,0
2597.33,2006.01,4.84,90.63,24.8,8.45,1
2711.41,1372.22,3.05,90.19,24.16,8.81,1
1245.42,510.03,6.42,73.52,36.18,2.82,0
992.5,456.27,9.66,47.05,33.6,1.62,0
1486.93,412.05,5.83,47.52,30.97,4.41,0
2929.14,1496.07,1.96,90.96,31.57,9.88,1
1417.85,896.13,2.06,89.17,24.58,10.98,1
1572.2,527.92,4.42,66.32,27.49,2.27,0
1272.56,612.48,10.13,30.9,32.17,4.45,0
994.58,233.38,6.45,43.5,25.25,4.38,0
1988.76,1557.07,1.37,83.21,30.69,11.97,1
708.66,205.69,14.76,64.33,35.37,2.25,0
2472.38,1406.04,0.98,86.27,22.91,10.74,1
1178.08,328.49,9.5,52.9,23.79,3.79,0
2327.34,1201.64,2.02,99.32,29.08,8.46,1
977.58,336.01,9.01,59.65,25.84,3.32,0
1043.93,313.67,8.61,46.96,28.15,4.14,0
1234.31,612.63,11.27,37.01,27.93,3.79,0
1092.93,356.34,4.65,33.25,27.99,1.37,0
607.04,160.69,6.84,,31.69,3.3,0
1167.17,385.42,7.52,65.43,27.91,3.19,0
1332.39,371.59,9.19,73.48,25.14,2.15,0
2498.26,2009.9,5.47,80.11,20.97,8.47,1
,699.91,8.21,82.86,28.13,1.67,0
1591.74,782.42,12.35,53.79,32.21,1.24,0
1028.32,505.79,3.96,54.41,29.03,4.36,0
1210.21,597.47,7.92,59.24,24.58,2.36,0
1284.06,568.84,4.02,55.17,36.68,4.3,0
1195.9,343.07,5.87,59.38,21.08,3.56,0
1555.79,481.8,11.36,58.99,29.68,4.7,0
1484.49,493.0,8.44,33.4,36.39,3.66,0
1165.03,549.44,5.31,64.33,25.84,2.0,0
1654.69,749.79,9.2,55.22,30.09,4.27,0
2577.34,1704.31,4.29,73.95,27.49,9.14,1
2235.84,1203.21,2.13,77.87,28.79,7.39,1
931.35,390.63,9.72,79.91,21.35,5.81,0
1819.52,995.93,2.83,89.8,29.62,6.25,1
1266.65,364.89,11.33,38.36,35.88,4.39,0
599.18,244.6,4.3,80.59,30.2,3.98,0
1136.09,283.49,9.74,47.76,32.9,4.34,0
2637.38,1374.85,1.04,90.86,29.05,10.01,1
2000.36,1523.44,1.06,95.93,28.48,4.7,1
3235.25,1712.06,0.45,69.22,28.2,12.69,1
2091.69,1560.84,2.31,86.33,24.7,10.87,1
1264.67,376.5,6.52,66.67,18.43,1.67,0
1457.75,457.05,8.99,81.54,21.05,3.29,0
2607.37,2093.24,1.59,90.46,24.53,9.77,1
1969.09,1129.37,1.47,75.43,28.91,12.47,1
1355.73,408.13,10.43,63.45,30.51,3.86,0
1368.61,360.43,10.2,44.76,30.73,3.6,0
887.7,441.85,3.55,67.01,36.63,6.1,0
2448.21,1700.31,0.2,85.94,22.97,10.49,1
1781.27,935.9,3.21,82.84,24.2,13.63,1
935.94,241.34,8.29,67.03,32.46,1.58,0
841.67,365.89,9.45,68.46,23.35,1.51,0
1185.76,483.65,8.73,57.31,31.55,3.24,0
,220.5,8.68,63.8,32.85,2.36,0
752.49,356.29,6.2,53.69,23.22,1.06,0
911.91,328.3,12.67,61.17,24.79,2.33,0
2659.97,1862.2,2.6,94.87,25.69,9.0,1
1038.24,251.24,4.17,60.34,30.8,3.22,0
2629.44,1563.99,1.55,95.27,24.93,7.24,1
914.7,423.29,4.22,79.01,34.67,2.93,0
2260.04,1346.33,2.72,98.29,27.37,8.94,1
2405.21,1518.63,,85.01,36.9,4.14,1
1559.82,509.12,4.96,53.09,26.52,6.2,0
1558.87,745.58,8.43,59.32,24.09,2.02,0
1471.48,482.79,5.91,63.01,30.85,2.51,0
902.65,354.13,13.3,40.69,27.92,3.42,0
2088.96,1665.39,3.73,79.3,23.87,8.14,1
,467.72,11.36,54.37,31.75,4.27,0
795.47,194.47,2.88,58.4,32.83,2.52,0
931.95,250.6,4.41,69.18,26.23,4.24,0
2200.85,1119.41,4.29,79.17,25.79,9.36,1
1375.54,412.88,5.19,51.06,28.87,2.92,0
1560.03,750.43,12.2,67.26,33.82,4.51,0
1203.95,309.46,4.65,49.72,31.64,3.35,0
2555.06,1548.99,1.79,80.22,24.08,11.32,1
2112.84,1394.98,3.3,80.04,27.31,4.45,1
1155.39,259.55,2.5,47.1,28.24,2.44,0
2346.03,1201.07,2.4,91.35,22.27,6.01,1
1559.71,692.11,8.39,60.53,27.48,4.13,0
733.79,349.79,7.36,55.07,25.93,4.61,0
3052.91,1903.48,4.97,91.06,28.76,6.21,1
1157.33,509.01,10.42,81.23,25.57,4.5,0
2341.51,1797.71,2.58,100.0,27.6,8.32,1
1005.18,409.5,9.58,49.43,27.84,4.13,0
2225.83,1239.51,1.45,98.65,29.1,6.62,1
1029.61,324.06,,59.33,28.52,5.06,0
1183.21,502.78,8.79,56.24,31.02,0.5,0
1067.37,416.27,2.5,85.0,32.65,3.69,0
961.32,452.93,7.62,45.01,29.57,2.56,0
1055.88,327.95,9.53,42.65,22.72,1.32,0
953.84,335.56,8.66,41.39,33.61,3.31,0
2267.12,1774.3,3.39,97.91,28.43,7.21,1
854.87,287.69,8.15,55.09,26.86,3.4,0
940.7,395.93,4.74,64.93,36.15,4.42,0
1138.77,258.18,9.22,55.1,41.18,3.9,0
1380.7,366.17,13.51,63.24,29.51,1.0,0
1121.47,449.44,9.33,54.33,25.84,3.85,0
1148.17,439.61,7.38,65.05,32.55,2.02,0
1299.78,525.75,6.25,51.11,37.05,2.8,0
2052.82,1668.71,0.72,86.29,25.74,8.83,1
2046.77,1118.79,4.24,85.61,26.46,8.58,1
1140.06,518.15,5.55,55.18,31.55,3.8,0
1525.88,643.31,5.88,54.37,25.4,1.38,0
1058.12,280.69,6.79,33.82,32.11,2.41,0
1429.15,509.44,5.81,50.79,33.15,4.33,0
1958.16,1054.53,2.23,92.27,25.81,8.23,1
2594.2,1959.04,3.24,74.3,30.82,8.87,1
1078.15,500.04,9.02,48.35,29.55,3.38,0
2175.78,1496.22,1.66,85.26,21.22,12.42,1
2812.37,2015.56,2.38,83.09,24.82,9.23,1
2564.63,1830.28,4.71,66.33,24.23,8.91,1
1150.54,567.68,13.12,78.08,29.2,3.22,0
1992.81,1020.68,4.56,77.63,31.56,9.34,1
2228.49,1735.1,3.1,100.0,26.35,8.52,1
1795.8,638.19,5.25,35.89,22.75,3.46,0
889.38,377.83,6.43,71.09,39.59,3.81,0
1322.8,652.05,10.91,54.38,36.53,3.54,0
1458.99,442.66,8.96,85.0,32.48,2.66,0
